Prod Code,Product,MRP,Opening,Adjustment,Purchase,Pur Return,Sale,Schem,Combo,Issue,Deliver Recipt,Production,Stock Rsv,Stock Trans,Expiry,Total
16188,HIMALAYA PURE HERBS KARELA METABOLIC WELLNESS 60TABLETS 250GM,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16189,SUNFEAST MOMS MAGIC CHOCOLATE CHIP 60GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16190,SAVLON HENDWASH MOISTURE SHIELD 180ML,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,HOME MADE CHOCOLATE RS.40/P,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16192,KEYA INSTANT SWEET CORN CHICKEN SOUP 52GM BUY2GET1FREE,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16193,LIQUEUR CHOCOLATE 50GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16194,DRY GINGER 50GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16195,CHRISTMAS CAKE 225GM,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16196,DAL LAL LOBIA 500GM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16197,DAL LAL LOBIA 1KG,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16198,OLAY NATURAL WHITE DAY SPF24 GLOWING FAIRNESS CREAM 50GM+FACEWASH 50GM FREE,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16199,OLAY TOTAL EFFECTS 7 IN 1 ANTI-AGEING NIGHT FIRMING CREAM 20GM,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16200,AG TASTE ALL GOOD BARS BERRYLICIOUS 30GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16201,AG TASTE ALL GOOD BARS LE CHOCOLAT 30GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16202,AG TASTE ALL GOOD BARS NUTCASE 30GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16203,MAWANA CASTER SUGAR 1KG,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16204,CYCLE SUGANDHA MALLIKA AGARBATHIES 102GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16205,HALDIRAMS DIET MIXTURE 250GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16206,REAL JUICE ACTIV MIXED VEGGIE 300ML,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16207,RED BULL YELLOW ENERGY DRINK 250ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16208,STAYFREE SECURE XL ULTRA THIN 10PADS,66,4,0,0,0,0,0,0,0,0,0,0,0,0,4
16209,JABSONS CHIKKI TIL-PISTA-ELAICHI 120GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16210,JABSONS CHIKKI COCONUT CRUSH 120GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16211,KWALITY WALLS ICE CREAM PADDLE POP BUBBLE GUM 50ML,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16212,VIM LIQUID DISHWASH POWER OF 100 LEMON 1.8LTR,348,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16213,TILI JHAROO RS.50,50,38,0,0,0,0,0,0,0,0,0,0,0,0,38
16214,CHINGS SOUP HOT & SOUR REAL VEGETABLES 55GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16215,CHINGS SOUP TOMATO REAL VEGETABLES 55GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16216,CHINGS SOUP MIX VEG REAL VEGETABLES 55GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16217,CHINGS SOUP MANCHOW REAL VEGETABLES 55GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16218,SUNSILK CONDITIONER NOURISHING SOFT & SMOOTH 5 NATURAL OILS 180ML,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16219,SUNSILK CONDITIONER LONG & HEALTHY GROETH BIOTIN 180ML,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16220,VEGA LONG CURL HAIR CURLING IRON VHCH-04,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16221,BOTTLE BRUSH & JAR FLASK,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16222,BIOTIQUE BIO SOYA PROTEIN FRESH NOURISHING SHAMPOO 190ML,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16223,BIOTIQUE BIO WALNUT BARK BODY BUILDING SHAMPOO 190ML,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16224,BIOTIQUE BIO HENNA LEAF FRESH TEXTURE SHAMPOO & CONDITIONER 190ML,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16225,BIOTIQUE BIO BHRINGRAJ THERAPEUTIC OIL FOR FALLING HAIR 200ML,265,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16226,BIOTIQUE BIO APRICOT REFRESHING BODY WASH 190ML,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16227,BIOTIQUE BIO THYME VOLUME CONDITIONER 200ML,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16228,BIOTIQUE BIO BHRINAGRAJ THERAPEUTIC OIL FOR FALLING HAIR 120ML,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16229,BIOTIQUE BIO SEA KELP FRESH GROWTH REVITALIZING CONDITIONER 120ML,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16230,BIOTIQUE BIO MARGOSA ANTI-DANDRUFF SHAMPOO & CONDITIONER 200ML,170,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16231,BIOTIQUE BIO MORNING NECTAR FLAWLESS FACE WASH PREUENTS DARL SPOTS 100ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16232,BIOTIQUE BIO HONEY GEL REFRESHING FOAMING FACE WASH 100ML,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16233,BIOTIQUE BIO PAPAYA EXFOLIATING FACE WASH 100ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16234,BIOTIQUE BIO PINEAPPLE OIL CONTROL FOAMING FACE WASH 100ML,119,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16235,BIOTIQUE BIO WHITE ADAVANCED FAIRNESS FACE WASH 100ML,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16236,BIOTIQUE BIO NEEM PURIFYING FACE WASH 100ML,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16237,BIOTIQUE BIO TOOTHPASTE COMPLETE CARE CLOVE & TULSI 140GM,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16238,BIOTIQUE BIO ORANGE PEEL REVITALIZING BODY SOAP 150GM,90,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16239,BIOTIQUE BIO ALMOND OIL NOURISHING BODY SOAP 150GM,90,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16240,BIOTIQUE BIO HIMALAYAN PLUM REFRESHING BODY SOAP 150GM,90,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16241,BIOTIQUE BIO MORNING NECTAR FLAWLESS SKIN SOAP 150GM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16242,BIOTIQUE BIO BASIL & PARSLEY REVITALIZING BODY SOAP 150GM,90,4,0,0,0,0,0,0,0,0,0,0,0,0,4
16243,GODREJ CINTHOL DEO STICK ENERGY 40GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16244,BIOTIQUE BIO MORNING NECTAR 30+SPF UVA/UVB SUNSCREEN ULTRA SMOOTHING FACE LOTION 120ML,199,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16245,BIOTIQUE BIO MORNING NECTAR FLAWLESS SKIN LOTION 190ML,280,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16246,BIOTIQUE BIO MORNING NECTAR FLAWLESS SKIN LOTION 120ML,199,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16247,GELOTIN CROWN 20GM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16248,PARLE HINE&SEEK BUY3GET1FREE 4X120GM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16249,EPIGAMIA GREEK YOGURT VANILLA BEAN 90GM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16250,EPIGAMIA GREEK YOGURT GREEN APPLE 90GM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16251,MAPRO FRUITY SWEETS 100GM,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16252,WHEANIL MAKKI KA ATTA GLUTEN FREE 1KG,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16253,WHEANIL RICE FLOUR GLUTEN FREE 500GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16254,WHEANIL BROWN RICE FLOUR GLUTEN FREE 500GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16255,WHEANIL SORGHUM FLOUR GLUTEN FREE 500GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16256,WHEANIL RAGI FLOUR GLUTEN FREE 500GM,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16257,WHEANIL CHANNA FLOUR GLUTEN FREE 500GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16258,WHEANIL DALIA GLUTEN FREE 500GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16259,WHEANIL BESAN GLUTEN FREE 500GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16260,WHEANIL ALL PURPOSE FLOUR GLUTEN FREE 1KG,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16261,WHEANIL SOYABEAN FLOUR GLUTEN FREE 500GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16262,WHEANIL SORGHUM SOOJI GLUTEN FREE 500GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16263,WHEANIL ALL PURPOSE FLOUR GLUTEN FREE 5KG,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,WHEANIL METHI MULTIGRAIN AATA GLUTEN FREE 1KG,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16265,TIDE PLUS JASMINE & ROSE 4KG+1KG=5KG,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16266,PAPER BOAT CHIKKI 31GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16267,TORTILLA PLAIN FLOUR WRAP PACK 6PEC 350GM,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16268,STIC COLORSTIX COMBO ART SET 42PIECES,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16269,STIC COLORSTIX COMBO ART SET 26PIECES,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16270,STIC COLORSTIX COMBO ART SET 36PIECES,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16271,CREMICA BOURBON 120GM,20,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16272,ORGANIC INDIA TULSI GINGER TURMERIC 18BAGS,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16273,ACT II NACHOZ CHEESE CRISPY N CRUNCHY 150GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16274,ACT II NACHOZ TOMATO CRISPY N CRUNCHY 150GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16275,SUNDROP SUPERLITE ADVANCED OIL 2X1LTR,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16276,LONDON DAIRY ICE CREAM CHOCOLATE ALMOND LITE NO ADDED SUGAR 110ML,125,12,0,0,0,0,0,0,0,0,0,0,0,0,12
16277,NEUTROGENA RAPID WRINKLE REPAIR MOISTURIZER WITH SUNSCREEN SPF30 29ML,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16278,NEUTROGENA LIP MOISTURIZER CONDITIONS AND PROTECTS DRY SPF15 4GM,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16279,SUNSILK SHAMPOO NOURISHING SOFT & SMOOTH 5NATURAL OILS 650ML,355,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16280,SUNFEAST DARK FANTASY CHOCO MELTZ 50GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16281,HALDIRAMS ALOO SEV CRAZY MASALA 200GM,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16282,CHINGS SOUP SWEET CORN REAL VEGETABLES 55GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16283,ARIEL MATIC TOP LOAD BOX 1KG,249,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
16284,ARIEL BRILLIANT CLEANING IN 1 WASH MATIC FRONT LOAD BOX 1KG,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16285,MASTER CHEF RED VELVET SLICE 45GM,25,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16286,DORITOS SWEET CHILLI FLAVOUR 40GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16287,MAKKI DANA 500GM,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16288,MOTHER DAIRY CREAM 1LTR,182,6,0,0,0,0,0,0,0,0,0,0,0,0,6
16289,OSSUM PERFUMED BODY MIST WITH AQUA BLOSSOM 190ML,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16290,NESTEA ICED TEA WATELMELON COCONUT FLAVOUR 100GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16291,GARNIER SHAMPOO ULTRA BLENDS SHAMPOO SOY MILK & ALMONDS 175ML+CHNDITIONER 75ML FREE,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16292,LOTTE CHOCO PIE 18PACKS,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16293,ORAL-B TOOTH BRUSH ALL ROUNDER CLEAN MEDIUM 1P,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16294,ORAL-B TOOTH BRUSH CAVITY DEFENCE 123 BLACK SOFT 1P,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16295,ORAL-B TOOTH BRUSH CAVITY DEFENCE 123 BLACK MEDIUM 1P,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16296,BRITANNIA 50-50 MATHRI MASTI 50GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16297,PEPSI BOTTLE 600ML,35,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
16298,SANTOOR HAND WASH NATURAL GERM PROTECTION BUY3GET1FREE 4X180ML,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16299,SANTOOR HAND WASH EXTRA GENTLE MOISTURISING GERM PROTECTION BUY3GET1FFEE 4X180ML,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16300,SANTOOR HAND WASH SOFT & SENSITIVE GERM PROTECTION BUY1GET1FREE 4X180ML,147,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
16301,TONG GARDEN PARTY SNACK 180GM,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16302,TIC TAC SAUNF FLAVOUR 9.7GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16303,TIC TAC CHERRY COLA FLAVOUR 16GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16304,PALMOLIVE BODY WASH HEAVENLY VANILLA 250ML,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16305,PALMOLIVE BODY WASH STRAWBERRY FRESH 250ML,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16306,LUVLAP BABY WIPES 80N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16307,PRINGLES ORGINAL42GM,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16308,PRINGLES SOUR CREAM & ONION FLAVOUR 42GM,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16309,ALPENLIEBE JUZT JELLY COLA BOTTLES 25GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16310,ALPENLIEBE JUZT JELLY MANGO BOTTLES 25GM,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2
16311,SUNSILK SHAMPOO LUSCIOUSLY THICK & LONG KERATIN YOGHURT 80ML,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16312,SUNSILK SHAMPOO LUSCIOUSLY THICK & LONG KERATIN YOGHURT 340ML,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16313,PONDS FACEWASH PURE WHITE ANTI+POLLUTION+PURITY 100GM,180,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16314,LAKME FACEWASH BLUSH & GLOW GEL WITH STRAWBERRY EXTRACTS 100GM,195,2,0,0,0,0,0,0,0,0,0,0,0,0,2
16315,GAJAK KHASTA 400GM,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16316,MOONGFALI 250GM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16317,WHISPER ULTRA CLEAN JUMBO PACK 30PADS+15PADS,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16318,ARIEL MATIC TOP LOAD 2KG,449,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16319,CADBURY DAIRY MILK SILK OREO 130GM,160,25,0,0,0,0,0,0,0,0,0,0,0,0,25
16320,CADBURY DAIRY MILK SILK OREO 60GM,75,40,0,0,0,0,0,0,0,0,0,0,0,0,40
16321,LAKME 9TO5 BLACK IMPACT LINER 3.5ML,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16322,LAKME INSTA-LINER WATER RESISTANT EYELINER 9ML,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16323,LAKME CURLING MASCARA ROYAL BLUE 9ML,350,2,0,0,0,0,0,0,0,0,0,0,0,0,2
16324,LAKME CURLING MASCARA BLACK 9ML,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16325,MAGGI SOUP TOMATO MARGHERITA 15GM,15,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16326,MAGGI SOUP DAL SHORBA WITH ROASTED GARLIC 15GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16327,MAGGI SOUP CREAM OF CORN WITH PEPPER 15GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16328,KRAFT CHEESE SLICE 100GM,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16329,KRAFT CHEESE SLICE 200GM,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16330,KRAFT CHEESE SLICE 480GM,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16331,KRAFT CHEESE CUBES 200GM,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16332,KRAFT CHEESE BLOCK 200GM,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16333,MASTER CHEF CHOCOLATE SLICE 45GM,25,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16334,UNIBIC CHOCO CHIP COOKIES FAMILY 150GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16335,UNIBIC BUTTER COOKIES FAMILY 150GM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16336,UNIBIC DOOSRA JEERA COOKIES 150GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16337,UNIBIC CASHEW COOKIES FAMILY150GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16338,RITE BITE MAX PROTEIN CHOCO ALMOND 100GM,170,6,0,0,0,0,0,0,0,0,0,0,0,0,6
16339,RITE BITE MAX PROTEIN CHOCO BERRY 100GM,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16340,JABSONS ROASTED PEANUTS LEMON & CHILLI 140GM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16341,EVEREADY 9V 1216+AA1015,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16342,GARNIER SHAMPOO ULTRA BLENDS SOY MILK & ALMONDS 360ML+CONDITIONER 175ML FREE,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16343,GARNIER FACEWASH NEEM PURE ACTIVE  PURIFYING 50GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16344,BORO PLUS COCOA SOFT MOISTURISING LOTION 20ML,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16345,CORNITOS TACO SHELLS 6SHELLS 80GM,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16346,HIMALAYA TOOTH PASTE SPARKLING WHITE FRESH GEL 80GM,57,3,0,0,0,0,0,0,0,0,0,0,0,0,3
16347,HALDIRAMS SOAN PAPDI CHOCOLATE FLAVOUR 500GM,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16348,SAVLON HANDWASH HERBAL SENSITIVE 185ML,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16349,MAGGI HOTHEADS BARBEQUE PEPPER NOODLES 284GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16350,MAGGI HOTHEADS PERIPERI NOODLES 284GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16351,MAGGI SOUP WINTER VEGETABLES WITH GINGER 15GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16352,MAGGI SOUP VEGETABLE WITH CHILLI PEPPER 15GM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16353,COLGATE TOOTH PASTE SENSITIVE CLOVE ESSENCE 2X80GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16354,SUNSILK CONDITIONER LUSCIOUSLY THICK & LONG KERATIN YOGHURT 180ML,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16355,HEAD & SHOULDER CONDITIONER ANTI HAIRFALL 80ML,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16356,AMUL ICE CREAM PUNJABI KULFI MAWA ELAICHI 60ML,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16357,WHISPER ULTRA SOFT 2X SOFTER XL 30PADS,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16358,WHISPER ULTRA SOFT 2X SOFTER L 30PADS,245,4,0,0,0,0,0,0,0,0,0,0,0,0,4
16359,WHISPER ULTRA SOFT 2X SOFTER L 15PADS,135,5,0,0,0,0,0,0,0,0,0,0,0,0,5
16360,WHISPER ULTRA SOFT 2X SOFTER L 7PADS,64,4,0,0,0,0,0,0,0,0,0,0,0,0,4
16361,WHISPER ULTRA SOFT 2X SOFTER XL 15PADS,165,5,0,0,0,1,0,0,0,0,0,0,0,0,4
16362,UNIBIC CHOCO KISS COOKIES 75GM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16363,HAMDARD PACHNOL NATURAL DIGESTIVE TABLET 100N,33,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
16364,HAMDARD SAFI NATURAL BLOOD PURIFIER 500ML,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16365,NIRMA SOAP DETERGENT CAKE 130GM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16366,NIRMA SOAP DETERGENT CAKE 200GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16367,ORBIT LEMON & LIME FLAVOURED SUGAR FREE CHEWING GUM 4.4GM,5,21,0,0,0,0,0,0,0,0,0,0,0,0,21
16368,GOWARDHAN CHEESE SLICE PIRI PIRI 200GM,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2
16369,TOPS SOYA SAUCE 240GM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16370,TOPS RED CHILLI SAUCE 200GM,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16371,TOPS GREEN CHILLI SAUCE 200GM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16372,TOPS CAKE MIX PINEAPPLE EGG LESS 250GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16373,TOPS CAKE MIX VANILLA EGG LESS 250GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16374,TOPS CAKE MIX CHOCOLATE EGG LESS 250GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375,GARNIER SHAMPOO ULTRA BLENDS 5 PRECIOUS HERBS 175ML+CONDITIONER 75ML FREE,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376,GARNIER SHAMPOO ULTRA BLENDS HENNA BLACKBERRY 175ML+CONDITIONER75ML FREE,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377,GARNIER COLOR NATURALS CREAM 3 DARKEST BROWN 3OILS,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378,SWISS NATUREN CHICKEN SAUSAGE 500GM,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379,EVERYUTH FACEWASH TULSI TURMERIC 100GM,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380,NOBLE FOODS HIGH PROTEIN MIX 180GM,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381,AMUL BUTTER LITE 100GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382,NIVEA LIP BLUM CARE & COLOUR RUBY RED 4.8GM,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16383,FOXS FRUITS LEMON&ORANGE FLAVOURED 125GM,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,FOXS FRUITS APPLE&PEACH 125GM,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385,GOODWYN LEMON TEA 20BAGS,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386,GOODWYA GREEN TEA 20BAGS,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387,GOODWYN JASMINE GREEN TEA 20BAGS,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388,NESTLE MILKYBAR PARTY PACK 78GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389,DORITOS NACHO CHEESE FLAVOUR 30GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390,TURKEL DRIED APRICOTS 400GM,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16391,FINE ART STRAW 100PCS,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16392,MARGO SOAP ORIGINAL NEEM 2X100GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16393,SNICKERS CHOCOLSTE 5X50GM,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16394,DIMSUM HOT GARLIC MIX VEG 250GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16395,ARAMUSK SOAP MUSK MEN BATH 3X125GM,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16396,CREMICA CARROT & CUCUMBER SANDWICH MAYO 300GM,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16397,CREMICA BURGER MAYO 300GM,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16398,CREMICA PIZZA PASTA SAUCE 300GM,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16399,CREMICA COMBO TOMATO KETCHUP 380GM+HONEY MUSTARS SAUCE 380GM,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16400,NEUTROGENA HAND CREAM CONCENTRADED 56GM,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16401,LIFEBUOY HAND SANITIZER IMMUNITY BOOSTING CARE 50ML,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16402,SUNSILK SHAMPOO STUNNING BLACK SHINE AMLA PEARL COMPLEX 180ML,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16403,LUX SOAP ICONIC IRIS 75GM,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
